日期,收市,開市,高,低,成交量,更改%
2011年11月3日,"2,697.97","2,666.21","2,699.84","2,628.22",550.99M,2.20%
2011年11月2日,"2,639.98","2,637.56","2,648.46","2,613.74",522.79M,1.27%
2011年11月1日,"2,606.96","2,607.31","2,638.60","2,597.16",638.79M,-2.89%
2011年10月31日,"2,684.41","2,705.89","2,716.70","2,684.13",502.70M,-1.93%
2011年10月28日,"2,737.15","2,724.03","2,742.27","2,723.03",480.01M,-0.05%
2011年10月27日,"2,738.63","2,720.59","2,753.37","2,694.27",713.32M,3.32%
2011年10月26日,"2,650.67","2,660.42","2,666.29","2,598.74",556.08M,0.46%
2011年10月25日,"2,638.42","2,685.86","2,685.88","2,633.94",465.59M,-2.26%
2011年10月24日,"2,699.44","2,644.83","2,703.07","2,643.94",468.79M,2.35%
2011年10月21日,"2,637.46","2,630.30","2,646.92","2,611.11",621.70M,1.49%
2011年10月20日,"2,598.62","2,605.42","2,606.39","2,557.17",516.28M,-0.21%
2011年10月19日,"2,604.04","2,642.89","2,651.88","2,597.77",505.56M,-2.01%
2011年10月18日,"2,657.43","2,614.05","2,667.57","2,586.31",524.34M,1.63%
2011年10月17日,"2,614.92","2,653.32","2,658.25","2,606.91",441.27M,-1.98%
2011年10月14日,"2,667.85","2,655.23","2,667.85","2,636.00",412.32M,1.82%
2011年10月13日,"2,620.24","2,595.05","2,625.22","2,588.71",436.76M,0.60%
2011年10月12日,"2,604.73","2,606.61","2,629.49","2,602.31",507.46M,0.84%
2011年10月11日,"2,583.03","2,554.70","2,587.28","2,551.94",420.20M,0.66%
2011年10月10日,"2,566.05","2,522.72","2,566.05","2,519.78",421.84M,3.50%
2011年10月7日,"2,479.35","2,509.61","2,512.14","2,468.60",547.92M,-1.10%
2011年10月6日,"2,506.82","2,459.05","2,507.44","2,446.72",579.84M,1.88%
2011年10月5日,"2,460.51","2,398.37","2,466.50","2,380.96",651.56M,2.32%
2011年10月4日,"2,404.82","2,312.68","2,406.67","2,298.89",845.16M,2.95%
2011年10月3日,"2,335.83","2,401.19","2,430.88","2,335.23",710.58M,-3.29%
2011年9月30日,"2,415.40","2,444.77","2,468.98","2,415.07",597.57M,-2.63%
2011年9月29日,"2,480.76","2,535.52","2,538.97","2,433.58",609.96M,-0.43%
2011年9月28日,"2,491.58","2,557.86","2,569.79","2,491.07",523.31M,-2.17%
2011年9月27日,"2,546.83","2,560.78","2,590.94","2,532.65",566.85M,1.20%
2011年9月26日,"2,516.69","2,496.98","2,518.91","2,446.12",517.94M,1.35%
2011年9月23日,"2,483.23","2,438.63","2,490.72","2,438.28",552.81M,1.12%
2011年9月22日,"2,455.67","2,466.06","2,494.31","2,420.23",791.23M,-3.25%
2011年9月21日,"2,538.19","2,601.06","2,613.29","2,537.46",586.88M,-2.01%
2011年9月20日,"2,590.24","2,623.89","2,643.37","2,589.52",507.83M,-0.86%
2011年9月19日,"2,612.83","2,584.35","2,627.34","2,564.46",497.76M,-0.36%
2011年9月16日,"2,622.31","2,607.12","2,627.28","2,600.96",980.76M,0.58%
2011年9月15日,"2,607.07","2,595.45","2,608.95","2,569.78",519.06M,1.34%
2011年9月14日,"2,572.55","2,548.45","2,600.78","2,519.80",602.20M,1.60%
2011年9月13日,"2,532.15","2,502.59","2,537.40","2,494.07",538.74M,1.49%
2011年9月12日,"2,495.09","2,442.86","2,495.36","2,438.40",525.06M,1.10%
2011年9月9日,"2,467.99","2,508.12","2,518.40","2,452.93",586.13M,-2.42%
2011年9月8日,"2,529.14","2,533.81","2,568.45","2,520.80",521.74M,-0.78%
2011年9月7日,"2,548.94","2,511.50","2,548.94","2,507.52",494.02M,3.04%
2011年9月6日,"2,473.83","2,417.61","2,477.77","2,414.31",501.36M,-0.26%
2011年9月2日,"2,480.33","2,497.28","2,512.78","2,469.35",446.91M,-2.58%
2011年9月1日,"2,546.04","2,583.34","2,604.50","2,543.56",474.62M,-1.30%
2011年8月31日,"2,579.46","2,589.75","2,611.58","2,557.74",594.61M,0.13%
2011年8月30日,"2,576.11","2,547.07","2,589.53","2,534.68",516.48M,0.55%
2011年8月29日,"2,562.11","2,510.99","2,562.58","2,510.13",442.39M,3.32%
2011年8月26日,"2,479.85","2,408.79","2,486.04","2,385.27",513.23M,2.49%
2011年8月25日,"2,419.63","2,470.96","2,482.90","2,415.24",490.11M,-1.95%
2011年8月24日,"2,467.69","2,437.48","2,470.80","2,420.48",493.49M,0.88%
2011年8月23日,"2,446.06","2,360.95","2,446.06","2,349.08",564.70M,4.29%
2011年8月22日,"2,345.38","2,396.88","2,397.34","2,337.28",516.09M,0.15%
2011年8月19日,"2,341.84","2,353.32","2,415.18","2,338.66",671.23M,-1.62%
2011年8月18日,"2,380.43","2,436.38","2,437.01","2,362.97",725.40M,-5.22%
2011年8月17日,"2,511.48","2,527.79","2,549.11","2,488.09",485.71M,-0.47%
2011年8月16日,"2,523.45","2,526.48","2,546.74","2,494.55",544.77M,-1.24%
2011年8月15日,"2,555.20","2,522.04","2,555.20","2,514.52",494.10M,1.88%
2011年8月12日,"2,507.98","2,507.01","2,524.09","2,481.50",584.86M,0.61%
2011年8月11日,"2,492.68","2,415.54","2,516.39","2,399.56",871.49M,4.69%
2011年8月10日,"2,381.05","2,425.55","2,461.28","2,378.08",957.55M,-4.09%
2011年8月9日,"2,482.52","2,402.13","2,483.66","2,331.65",1.06B,5.29%
2011年8月8日,"2,357.69","2,447.30","2,489.39","2,357.69",1.12B,-6.90%
2011年8月5日,"2,532.41","2,580.30","2,592.04","2,464.87",1.03B,-0.94%
2011年8月4日,"2,556.39","2,648.38","2,653.79","2,556.38",864.87M,-5.08%
2011年8月3日,"2,693.07","2,673.97","2,695.37","2,621.67",672.33M,0.89%
2011年8月2日,"2,669.24","2,728.29","2,745.87","2,668.68",612.75M,-2.75%
2011年8月1日,"2,744.61","2,791.45","2,796.24","2,716.30",581.75M,-0.43%
2011年7月29日,"2,756.38","2,736.67","2,780.58","2,724.99",621.21M,-0.36%
2011年7月28日,"2,766.25","2,765.61","2,800.11","2,757.85",513.72M,0.05%
2011年7月27日,"2,764.79","2,823.62","2,823.86","2,761.00",633.90M,-2.65%
2011年7月26日,"2,839.96","2,842.74","2,851.72","2,832.27",436.93M,-0.10%
2011年7月25日,"2,842.80","2,832.11","2,859.40","2,828.91",407.25M,-0.56%
2011年7月22日,"2,858.83","2,834.46","2,862.72","2,830.58",413.15M,0.86%
2011年7月21日,"2,834.43","2,818.79","2,847.41","2,807.71",553.31M,0.72%
2011年7月20日,"2,814.23","2,839.39","2,839.65","2,808.18",476.06M,-0.43%
2011年7月19日,"2,826.52","2,790.98","2,828.65","2,790.98",479.12M,2.22%
2011年7月18日,"2,765.11","2,777.61","2,783.76","2,743.79",463.02M,-0.89%
2011年7月15日,"2,789.80","2,787.33","2,790.16","2,768.28",529.59M,0.98%
2011年7月14日,"2,762.67","2,804.82","2,817.38","2,755.90",546.87M,-1.22%
2011年7月13日,"2,796.92","2,800.88","2,825.86","2,789.57",487.15M,0.54%
2011年7月12日,"2,781.91","2,798.75","2,807.57","2,780.16",529.41M,-0.74%
2011年7月11日,"2,802.62","2,828.10","2,841.12","2,795.54",448.20M,-2.00%
2011年7月8日,"2,859.81","2,841.29","2,860.02","2,831.16",428.04M,-0.45%
2011年7月7日,"2,872.66","2,856.25","2,878.94","2,853.90",465.80M,1.36%
2011年7月6日,"2,834.02","2,821.42","2,838.85","2,812.80",440.07M,0.29%
2011年7月5日,"2,825.77","2,817.87","2,828.53","2,810.00",423.89M,0.35%
2011年7月1日,"2,816.03","2,775.08","2,818.19","2,769.06",460.60M,1.53%
2011年6月30日,"2,773.52","2,749.37","2,776.56","2,749.11",517.12M,1.21%
2011年6月29日,"2,740.49","2,736.76","2,746.62","2,722.26",505.93M,0.41%
2011年6月28日,"2,729.31","2,694.26","2,729.94","2,692.45",448.66M,1.53%
2011年6月27日,"2,688.28","2,653.07","2,697.34","2,647.55",479.28M,1.33%
2011年6月24日,"2,652.89","2,681.10","2,682.41","2,647.46",1.40B,-1.26%
2011年6月23日,"2,686.75","2,638.60","2,688.07","2,627.47",594.12M,0.66%
2011年6月22日,"2,669.19","2,677.18","2,693.23","2,668.35",451.69M,-0.67%
2011年6月21日,"2,687.26","2,640.33","2,688.50","2,634.04",500.03M,2.19%
2011年6月20日,"2,629.66","2,608.05","2,636.55","2,607.74",462.40M,0.50%
2011年6月17日,"2,616.48","2,646.29","2,648.54","2,608.99",941.78M,-0.28%
2011年6月16日,"2,623.70","2,631.98","2,642.65","2,599.86",563.80M,-0.29%
2011年6月15日,"2,631.46","2,653.17","2,669.75","2,625.86",566.88M,-1.76%
2011年6月14日,"2,678.72","2,662.73","2,685.65","2,662.73",480.75M,1.48%
2011年6月13日,"2,639.69","2,649.30","2,657.77","2,629.61",510.32M,-0.15%
2011年6月10日,"2,643.73","2,675.10","2,676.72","2,641.64",563.12M,-1.53%
2011年6月9日,"2,684.87","2,678.52","2,696.69","2,670.02",480.36M,0.35%
2011年6月8日,"2,675.38","2,693.69","2,698.08","2,671.09",570.44M,-0.97%
2011年6月7日,"2,701.56","2,712.79","2,723.32","2,701.17",510.84M,-0.04%
2011年6月6日,"2,702.56","2,728.31","2,736.66","2,702.20",545.85M,-1.11%
2011年6月3日,"2,732.78","2,740.49","2,762.56","2,730.63",559.23M,-1.46%
2011年6月2日,"2,773.31","2,773.76","2,784.57","2,759.17",535.27M,0.15%
2011年6月1日,"2,769.19","2,829.39","2,834.05","2,767.63",662.69M,-2.33%
2011年5月31日,"2,835.30","2,824.25","2,835.34","2,808.60",947.55M,1.37%
2011年5月27日,"2,796.86","2,789.02","2,801.15","2,788.29",444.77M,0.50%
2011年5月26日,"2,782.92","2,756.31","2,787.33","2,756.06",521.81M,0.78%
2011年5月25日,"2,761.38","2,739.99","2,771.38","2,739.85",523.97M,0.55%
2011年5月24日,"2,746.16","2,766.70","2,767.50","2,744.01",495.93M,-0.46%
2011年5月23日,"2,758.90","2,761.96","2,770.51","2,750.64",504.94M,-1.58%
2011年5月20日,"2,803.32","2,815.96","2,821.44","2,796.27",531.97M,-0.71%
2011年5月19日,"2,823.31","2,824.05","2,828.41","2,805.12",493.60M,0.30%
2011年5月18日,"2,815.00","2,782.65","2,817.15","2,780.83",513.71M,1.14%
2011年5月17日,"2,783.21","2,769.17","2,783.61","2,759.29",600.24M,0.03%
2011年5月16日,"2,782.31","2,815.90","2,828.14","2,779.54",572.93M,-1.63%
2011年5月13日,"2,828.47","2,859.70","2,861.51","2,827.51",540.67M,-1.21%
2011年5月12日,"2,863.04","2,833.67","2,865.86","2,819.37",615.41M,0.63%
2011年5月11日,"2,845.06","2,867.16","2,874.61","2,829.68",627.18M,-0.93%
2011年5月10日,"2,871.89","2,851.91","2,873.64","2,850.01",522.62M,1.01%
2011年5月9日,"2,843.25","2,828.24","2,850.39","2,823.67",447.83M,0.55%
2011年5月6日,"2,827.56","2,840.71","2,859.25","2,818.65",561.09M,0.46%
2011年5月5日,"2,814.72","2,812.84","2,845.85","2,804.82",611.73M,-0.48%
2011年5月4日,"2,828.23","2,842.92","2,848.16","2,808.79",610.39M,-0.47%
2011年5月3日,"2,841.62","2,859.30","2,861.95","2,825.50",590.04M,-0.78%
2011年5月2日,"2,864.08","2,881.28","2,887.75","2,859.84",553.48M,-0.33%
2011年4月29日,"2,873.54","2,869.74","2,876.83","2,863.04",948.18M,0.04%
2011年4月28日,"2,872.53","2,862.82","2,874.59","2,859.62",541.97M,0.09%
2011年4月27日,"2,869.88","2,853.88","2,870.80","2,842.61",561.75M,0.78%
2011年4月26日,"2,847.54","2,832.48","2,856.61","2,829.00",538.65M,0.77%
2011年4月25日,"2,825.88","2,820.28","2,826.26","2,813.20",395.07M,0.20%
2011年4月21日,"2,820.16","2,820.77","2,820.77","2,808.55",471.56M,0.63%
2011年4月20日,"2,802.51","2,788.84","2,802.99","2,785.98",539.56M,2.10%
2011年4月19日,"2,744.97","2,741.35","2,746.18","2,727.12",440.01M,0.35%
2011年4月18日,"2,735.38","2,731.22","2,737.46","2,706.50",478.29M,-1.06%
2011年4月15日,"2,764.65","2,752.87","2,769.29","2,743.75",544.73M,0.16%
2011年4月14日,"2,760.22","2,743.12","2,762.18","2,733.68",451.74M,-0.05%
2011年4月13日,"2,761.52","2,762.69","2,772.05","2,744.85",457.20M,0.61%
2011年4月12日,"2,744.79","2,755.89","2,760.62","2,737.07",458.96M,-0.96%
2011年4月11日,"2,771.51","2,789.49","2,792.95","2,760.84",505.17M,-0.32%
2011年4月8日,"2,780.41","2,806.29","2,808.56","2,772.40",422.40M,-0.56%
2011年4月7日,"2,796.14","2,799.59","2,813.22","2,781.13",476.14M,-0.13%
2011年4月6日,"2,799.82","2,808.11","2,815.55","2,786.80",486.87M,0.31%
2011年4月5日,"2,791.19","2,787.78","2,806.20","2,785.27",481.22M,0.07%
2011年4月4日,"2,789.19","2,796.26","2,799.73","2,778.87",428.47M,-0.01%
2011年4月1日,"2,789.60","2,796.67","2,802.63","2,779.71",562.20M,0.31%
2011年3月31日,"2,781.07","2,774.23","2,783.98","2,769.52",512.95M,0.15%
2011年3月30日,"2,776.79","2,772.36","2,779.95","2,763.77",466.64M,0.72%
2011年3月29日,"2,756.89","2,727.83","2,756.89","2,720.19",410.89M,0.96%
2011年3月28日,"2,730.68","2,752.33","2,754.63","2,730.68",430.30M,-0.45%
2011年3月25日,"2,743.06","2,746.34","2,762.55","2,740.17",471.15M,0.24%
2011年3月24日,"2,736.42","2,715.88","2,740.39","2,703.42",503.13M,1.41%
2011年3月23日,"2,698.30","2,677.56","2,704.30","2,660.17",445.35M,0.54%
2011年3月22日,"2,683.87","2,692.13","2,695.46","2,679.41",423.83M,-0.31%
2011年3月21日,"2,692.09","2,675.47","2,699.70","2,674.99",462.88M,1.83%
2011年3月18日,"2,643.67","2,665.54","2,665.56","2,639.76",957.29M,0.29%
2011年3月17日,"2,636.05","2,656.08","2,660.50","2,634.17",515.47M,0.73%
2011年3月16日,"2,616.82","2,652.92","2,669.27","2,603.50",683.02M,-1.89%
2011年3月15日,"2,667.33","2,619.40","2,680.57","2,618.50",630.41M,-1.25%
2011年3月14日,"2,700.97","2,695.66","2,715.22","2,682.09",467.23M,-0.54%
2011年3月11日,"2,715.61","2,689.65","2,724.61","2,689.41",479.30M,0.54%
2011年3月10日,"2,701.02","2,719.29","2,721.21","2,695.08",635.12M,-1.84%
2011年3月9日,"2,751.72","2,756.34","2,761.77","2,737.68",502.98M,-0.51%
2011年3月8日,"2,765.77","2,745.23","2,775.41","2,729.85",476.58M,0.73%
2011年3月7日,"2,745.63","2,793.19","2,794.82","2,724.51",586.99M,-1.40%
2011年3月4日,"2,784.67","2,797.64","2,798.07","2,768.12",489.53M,-0.50%
2011年3月3日,"2,798.74","2,774.48","2,802.32","2,774.48",503.92M,1.84%
2011年3月2日,"2,748.07","2,735.05","2,763.95","2,734.08",492.07M,0.39%
2011年3月1日,"2,737.41","2,791.08","2,791.23","2,730.72",580.40M,-1.61%
2011年2月28日,"2,782.27","2,791.28","2,798.43","2,767.61",575.72M,0.04%
2011年2月25日,"2,781.05","2,752.16","2,781.12","2,751.81",468.60M,1.58%
2011年2月24日,"2,737.90","2,726.59","2,745.29","2,707.63",539.60M,0.55%
2011年2月23日,"2,722.99","2,755.20","2,761.70","2,705.54",588.49M,-1.21%
2011年2月22日,"2,756.42","2,795.44","2,808.18","2,752.75",575.02M,-2.74%
2011年2月18日,"2,833.95","2,833.35","2,840.51","2,823.65",597.63M,0.08%
2011年2月17日,"2,831.58","2,816.12","2,835.20","2,815.08",458.30M,0.21%
2011年2月16日,"2,825.56","2,815.09","2,828.19","2,811.52",530.03M,0.76%
2011年2月15日,"2,804.35","2,809.02","2,813.13","2,798.83",495.10M,-0.46%
2011年2月14日,"2,817.18","2,810.19","2,819.87","2,808.27",468.90M,0.28%
2011年2月11日,"2,809.44","2,783.16","2,810.56","2,778.21",486.90M,0.68%
2011年2月10日,"2,790.45","2,764.76","2,791.43","2,762.34",601.57M,0.05%
2011年2月9日,"2,789.07","2,791.13","2,798.91","2,780.89",466.49M,-0.29%
2011年2月8日,"2,797.05","2,782.41","2,797.05","2,776.35",411.28M,0.47%
2011年2月7日,"2,783.99","2,773.26","2,796.50","2,772.81",416.65M,0.53%
2011年2月4日,"2,769.30","2,755.85","2,769.70","2,747.86",466.99M,0.56%
2011年2月3日,"2,753.88","2,746.74","2,757.54","2,725.78",488.25M,0.16%
2011年2月2日,"2,749.56","2,751.19","2,758.51","2,743.76",464.81M,-0.06%
2011年2月1日,"2,751.19","2,717.61","2,755.97","2,716.64",523.20M,1.89%
2011年1月31日,"2,700.08","2,693.30","2,706.30","2,676.87",506.64M,0.49%
2011年1月28日,"2,686.89","2,755.28","2,755.28","2,679.57",565.43M,-2.48%
2011年1月27日,"2,755.28","2,745.16","2,763.64","2,740.30",481.92M,0.58%
2011年1月26日,"2,739.50","2,724.52","2,746.03","2,717.63",480.26M,0.74%
2011年1月25日,"2,719.25","2,704.25","2,719.34","2,697.51",458.23M,0.06%
2011年1月24日,"2,717.55","2,693.03","2,719.73","2,687.97",431.67M,1.04%
2011年1月21日,"2,689.54","2,716.92","2,722.74","2,688.53",521.36M,-0.55%
2011年1月20日,"2,704.29","2,712.40","2,714.10","2,686.59",566.67M,-0.77%
2011年1月19日,"2,725.36","2,762.81","2,764.35","2,717.79",491.30M,-1.46%
2011年1月18日,"2,765.85","2,744.80","2,766.17","2,744.26",500.18M,0.38%
2011年1月14日,"2,755.30","2,732.48","2,755.30","2,729.62",471.59M,0.73%
2011年1月13日,"2,735.29","2,734.93","2,742.43","2,727.14",450.90M,-0.07%
2011年1月12日,"2,737.33","2,731.45","2,737.33","2,722.32",413.05M,0.75%
2011年1月11日,"2,716.83","2,719.60","2,722.75","2,706.58",422.11M,0.33%
2011年1月10日,"2,707.80","2,691.47","2,712.32","2,682.25",441.30M,0.17%
2011年1月7日,"2,703.17","2,712.75","2,715.96","2,676.36",462.38M,-0.25%
2011年1月6日,"2,709.89","2,704.38","2,712.35","2,697.73",473.85M,0.28%
2011年1月5日,"2,702.20","2,673.91","2,702.20","2,671.89",466.87M,0.78%
2011年1月4日,"2,681.25","2,699.86","2,700.88","2,663.64",472.68M,-0.38%
2011年1月3日,"2,691.52","2,676.65","2,704.86","2,676.34",446.29M,1.46%
