日期,收市,開市,高,低,成交量,更改%
2000年5月9日,"3,585.01","3,704.85","3,708.74","3,540.82",-,-2.30%
2000年5月8日,"3,669.38","3,758.46","3,765.22","3,669.11",-,-3.86%
2000年5月5日,"3,816.82","3,694.28","3,818.40","3,694.28",-,2.60%
2000年5月4日,"3,720.24","3,723.27","3,762.47","3,679.43",-,0.35%
2000年5月3日,"3,707.31","3,755.30","3,787.43","3,592.79",-,-2.06%
2000年5月2日,"3,785.45","3,927.92","3,948.63","3,784.54",-,-4.36%
2000年5月1日,"3,958.08","3,930.18","3,982.38","3,899.71",-,2.52%
2000年4月28日,"3,860.66","3,830.61","3,873.85","3,774.03",-,2.30%
2000年4月27日,"3,774.03","3,519.13","3,774.11","3,513.76",-,3.97%
2000年4月26日,"3,630.09","3,728.99","3,777.08","3,629.36",-,-2.19%
2000年4月25日,"3,711.23","3,592.73","3,711.57","3,583.92",-,6.57%
2000年4月24日,"3,482.48","3,466.69","3,496.82","3,345.25",-,-4.43%
2000年4月20日,"3,643.88","3,735.08","3,751.33","3,599.68",-,-1.69%
2000年4月19日,"3,706.41","3,832.65","3,851.56","3,698.33",-,-2.30%
2000年4月18日,"3,793.57","3,596.15","3,794.97","3,563.83",-,7.19%
2000年4月17日,"3,539.16","3,232.94","3,539.77","3,227.04",-,6.56%
2000年4月14日,"3,321.29","3,597.44","3,615.64","3,265.98",-,-9.67%
2000年4月13日,"3,676.78","3,839.56","3,914.68","3,676.67",-,-2.46%
2000年4月12日,"3,769.63","4,050.32","4,077.92","3,769.17",-,-7.06%
2000年4月11日,"4,055.90","4,094.61","4,182.96","4,009.52",-,-3.16%
2000年4月10日,"4,188.20","4,475.20","4,475.20","4,188.17",-,-5.81%
2000年4月7日,"4,446.45","4,354.13","4,446.45","4,323.18",-,4.19%
2000年4月6日,"4,267.56","4,266.80","4,324.09","4,196.51",-,2.36%
2000年4月5日,"4,169.22","4,025.90","4,286.88","4,009.09",-,0.49%
2000年4月4日,"4,148.89","4,283.45","4,283.45","3,649.11",-,-1.77%
2000年4月3日,"4,223.68","4,494.89","4,572.84","4,193.10",-,-7.64%
2000年3月31日,"4,572.83","4,550.21","4,606.48","4,381.38",-,2.58%
2000年3月30日,"4,457.89","4,540.44","4,683.88","4,355.69",-,-4.02%
2000年3月29日,"4,644.67","4,860.02","4,860.02","4,641.01",-,-3.91%
2000年3月28日,"4,833.89","4,939.05","4,952.93","4,833.89",-,-2.51%
2000年3月27日,"4,958.56","4,994.42","5,022.23","4,946.61",-,-0.09%
2000年3月24日,"4,963.03","4,986.54","5,078.86","4,902.83",-,0.45%
2000年3月23日,"4,940.61","4,874.17","4,975.66","4,864.75",-,1.56%
2000年3月22日,"4,864.75","4,750.54","4,900.42","4,736.90",-,3.25%
2000年3月21日,"4,711.68","4,589.52","4,712.24","4,467.53",-,2.21%
2000年3月20日,"4,610.00","4,812.14","4,822.70","4,610.00",-,-3.92%
2000年3月17日,"4,798.13","4,702.03","4,805.94","4,702.03",-,1.71%
2000年3月16日,"4,717.39","4,658.44","4,717.76","4,455.10",-,2.94%
2000年3月15日,"4,582.62","4,758.44","4,758.44","4,553.92",-,-2.63%
2000年3月14日,"4,706.63","4,997.31","5,013.49","4,706.61",-,-4.09%
2000年3月13日,"4,907.24","4,879.03","5,027.73","4,839.26",-,-2.80%
2000年3月10日,"5,048.62","5,060.34","5,132.52","5,039.35",-,0.03%
2000年3月9日,"5,046.86","4,913.08","5,047.96","4,857.57",-,3.05%
2000年3月8日,"4,897.26","4,920.86","4,923.14","4,722.14",-,1.02%
2000年3月7日,"4,847.84","4,991.97","5,006.78","4,829.88",-,-1.16%
2000年3月6日,"4,904.85","4,935.65","4,980.15","4,887.88",-,-0.20%
2000年3月3日,"4,914.79","4,846.01","4,914.79","4,813.82",-,3.37%
2000年3月2日,"4,754.51","4,816.81","4,829.01","4,705.45",-,-0.62%
2000年3月1日,"4,784.08","4,732.82","4,796.90","4,696.69",-,1.86%
2000年2月29日,"4,696.69","4,646.64","4,698.46","4,637.17",-,2.60%
2000年2月28日,"4,577.85","4,575.07","4,626.72","4,466.42",-,-0.28%
2000年2月25日,"4,590.50","4,618.83","4,662.93","4,576.19",-,-0.59%
2000年2月24日,"4,617.65","4,583.89","4,620.03","4,495.20",-,1.48%
2000年2月23日,"4,550.33","4,406.88","4,567.97","4,382.12",-,3.84%
2000年2月22日,"4,382.12","4,432.83","4,443.94","4,291.01",-,-0.67%
2000年2月18日,"4,411.74","4,563.72","4,564.45","4,404.61",-,-3.02%
2000年2月17日,"4,548.92","4,483.01","4,553.14","4,444.75",-,2.74%
2000年2月16日,"4,427.65","4,427.19","4,477.64","4,413.66",-,0.16%
2000年2月15日,"4,420.77","4,415.52","4,440.62","4,291.10",-,0.05%
2000年2月14日,"4,418.55","4,434.38","4,435.96","4,355.54",-,0.53%
2000年2月11日,"4,395.45","4,489.33","4,489.79","4,360.54",-,-2.01%
2000年2月10日,"4,485.63","4,390.16","4,485.67","4,357.69",-,2.81%
2000年2月9日,"4,363.24","4,460.18","4,460.76","4,362.74",-,-1.45%
2000年2月8日,"4,427.50","4,370.01","4,428.48","4,370.01",-,2.45%
2000年2月7日,"4,321.77","4,274.03","4,321.96","4,244.15",-,1.83%
2000年2月4日,"4,244.14","4,242.15","4,294.84","4,210.99",-,0.79%
2000年2月3日,"4,210.98","4,134.65","4,211.06","4,085.53",-,3.36%
2000年2月2日,"4,073.96","4,059.03","4,125.75","4,051.44",-,0.54%
2000年2月1日,"4,051.98","3,961.07","4,053.16","3,911.84",-,2.83%
2000年1月31日,"3,940.35","3,873.84","3,940.46","3,748.03",-,1.37%
2000年1月28日,"3,887.07","4,010.14","4,048.31","3,856.23",-,-3.77%
2000年1月27日,"4,039.56","4,120.50","4,140.09","3,973.59",-,-0.75%
2000年1月26日,"4,069.91","4,174.72","4,174.72","4,069.91",-,-2.34%
2000年1月25日,"4,167.41","4,124.75","4,167.63","4,028.51",-,1.74%
2000年1月24日,"4,096.08","4,290.38","4,303.15","4,095.31",-,-3.29%
2000年1月21日,"4,235.40","4,236.65","4,238.00","4,168.30",-,1.10%
2000年1月20日,"4,189.51","4,205.06","4,227.35","4,143.61",-,0.92%
2000年1月19日,"4,151.29","4,116.27","4,164.65","4,084.73",-,0.50%
2000年1月18日,"4,130.81","4,059.65","4,148.00","4,053.21",-,1.64%
2000年1月14日,"4,064.27","4,045.72","4,091.95","4,045.72",-,2.71%
2000年1月13日,"3,957.21","3,915.14","3,957.47","3,858.22",-,2.78%
2000年1月12日,"3,850.02","3,950.95","3,950.98","3,834.53",-,-1.82%
2000年1月11日,"3,921.19","4,031.38","4,066.66","3,904.82",-,-3.17%
2000年1月10日,"4,049.67","4,002.23","4,072.36","3,882.63",-,4.30%
2000年1月7日,"3,882.62","3,711.09","3,882.67","3,711.09",-,4.17%
2000年1月6日,"3,727.13","3,834.44","3,868.76","3,715.62",-,-3.88%
2000年1月5日,"3,877.54","3,854.35","3,924.21","3,734.87",-,-0.62%
2000年1月4日,"3,901.69","4,020.00","4,073.25","3,898.23",-,-5.55%
2000年1月3日,"4,131.15","4,186.19","4,192.19","3,989.71",-,1.52%
