日期,收市,開市,高,低,成交量,更改%
2011年8月16日,"11,405.93","11,480.48","11,488.01","11,292.63",187.80M,-0.67%
2011年8月15日,"11,482.90","11,269.85","11,484.60","11,269.85",188.12M,1.90%
2011年8月12日,"11,269.02","11,143.46","11,346.67","11,142.18",228.03M,1.13%
2011年8月11日,"11,143.31","10,729.85","11,278.90","10,729.85",393.19M,3.95%
2011年8月10日,"10,719.94","11,228.00","11,228.00","10,686.49",396.30M,-4.62%
2011年8月9日,"11,239.77","10,810.91","11,244.01","10,604.07",431.41M,3.98%
2011年8月8日,"10,809.85","11,433.93","11,434.09","10,809.85",479.98M,-5.55%
2011年8月5日,"11,444.61","11,383.98","11,555.41","11,139.00",406.31M,0.54%
2011年8月4日,"11,383.68","11,893.86","11,893.94","11,372.14",300.76M,-4.31%
2011年8月3日,"11,896.44","11,863.74","11,904.91","11,700.34",198.22M,0.25%
2011年8月2日,"11,866.62","12,129.77","12,130.30","11,865.56",207.06M,-2.19%
2011年8月1日,"12,132.49","12,144.22","12,282.42","11,998.08",182.82M,-0.09%
2011年7月29日,"12,143.24","12,239.36","12,243.07","12,083.45",230.92M,-0.79%
2011年7月28日,"12,240.11","12,301.72","12,384.90","12,226.83",148.71M,-0.51%
2011年7月27日,"12,302.55","12,498.42","12,498.65","12,289.69",182.77M,-1.59%
2011年7月26日,"12,501.30","12,592.12","12,593.40","12,489.04",145.14M,-0.73%
2011年7月25日,"12,592.80","12,679.72","12,679.95","12,536.19",128.76M,-0.70%
2011年7月22日,"12,681.16","12,724.71","12,740.87","12,644.19",136.76M,-0.34%
2011年7月21日,"12,724.41","12,567.07","12,751.43","12,566.61",188.41M,1.21%
2011年7月20日,"12,571.91","12,583.68","12,603.51","12,546.56",140.34M,-0.12%
2011年7月19日,"12,587.42","12,386.03","12,607.56","12,385.96",167.55M,1.63%
2011年7月18日,"12,385.16","12,475.11","12,475.26","12,296.23",148.95M,-0.76%
2011年7月15日,"12,479.73","12,437.12","12,504.82","12,406.09",215.42M,0.34%
2011年7月14日,"12,437.12","12,491.53","12,581.98","12,414.41",140.81M,-0.44%
2011年7月13日,"12,491.61","12,447.33","12,611.04","12,447.33",139.97M,0.36%
2011年7月12日,"12,446.88","12,505.54","12,570.58","12,446.88",162.64M,-0.47%
2011年7月11日,"12,505.76","12,655.62","12,655.84","12,470.30",133.25M,-1.20%
2011年7月8日,"12,657.20","12,717.90","12,717.90","12,567.41",131.15M,-0.49%
2011年7月7日,"12,719.49","12,627.23","12,753.89","12,627.23",153.74M,0.74%
2011年7月6日,"12,626.02","12,562.47","12,643.24","12,539.21",132.33M,0.45%
2011年7月5日,"12,569.87","12,583.00","12,601.80","12,540.58",122.99M,-0.10%
2011年7月1日,"12,582.77","12,412.07","12,596.13","12,404.08",141.87M,1.36%
2011年6月30日,"12,414.34","12,262.25","12,427.09","12,262.10",179.98M,1.25%
2011年6月29日,"12,261.42","12,187.63","12,284.39","12,175.86",158.72M,0.60%
2011年6月28日,"12,188.69","12,042.28","12,190.43","12,042.28",135.05M,1.21%
2011年6月27日,"12,043.56","11,934.66","12,098.81","11,934.05",177.92M,0.91%
2011年6月24日,"11,934.58","12,049.24","12,057.19","11,925.42",279.66M,-0.96%
2011年6月23日,"12,050.00","12,108.35","12,108.73","11,874.94",206.76M,-0.49%
2011年6月22日,"12,109.67","12,189.71","12,207.99","12,105.85",125.33M,-0.66%
2011年6月21日,"12,190.01","12,081.33","12,217.33","12,081.18",147.57M,0.91%
2011年6月20日,"12,080.38","12,004.28","12,099.87","11,971.29",127.25M,0.63%
2011年6月17日,"12,004.36","11,962.66","12,072.89","11,962.51",342.01M,0.36%
2011年6月16日,"11,961.52","11,896.13","11,990.02","11,875.77",189.50M,0.54%
2011年6月15日,"11,897.27","12,075.12","12,075.20","11,862.53",182.50M,-1.48%
2011年6月14日,"12,076.11","11,951.38","12,120.80","11,951.38",159.62M,1.03%
2011年6月13日,"11,952.97","11,945.33","12,011.66","11,917.78",153.37M,0.01%
2011年6月10日,"11,951.91","12,124.17","12,124.85","11,937.42",178.31M,-1.42%
2011年6月9日,"12,124.36","12,049.47","12,183.12","12,049.09",149.70M,0.63%
2011年6月8日,"12,048.94","12,066.27","12,098.36","12,024.26",156.87M,-0.18%
2011年6月7日,"12,070.81","12,090.18","12,178.89","12,066.61",162.61M,-0.16%
