日期,收市,開市,高,低,成交量,更改%
2000年2月14日,"10,519.85","10,431.65","10,549.00","10,430.80",167.24M,0.91%
2000年2月11日,"10,425.22","10,638.64","10,638.64","10,356.96",193.54M,-2.05%
2000年2月10日,"10,643.64","10,697.92","10,738.25","10,606.40",156.39M,-0.52%
2000年2月9日,"10,699.17","10,948.82","10,948.82","10,698.85",168.55M,-2.36%
2000年2月8日,"10,957.61","10,904.26","11,023.06","10,904.26",168.89M,0.48%
2000年2月7日,"10,905.79","10,965.97","10,970.94","10,846.22",145.66M,-0.53%
2000年2月4日,"10,963.81","11,014.37","11,089.45","10,943.02",166.58M,-0.45%
2000年2月3日,"11,013.45","11,010.48","11,079.52","10,842.26",178.63M,0.09%
2000年2月2日,"11,003.21","11,037.64","11,118.93","10,987.07",164.06M,-0.34%
2000年2月1日,"11,041.06","10,937.74","11,073.32","10,907.96",183.04M,0.92%
2000年1月31日,"10,940.54","10,735.77","10,956.67","10,701.64",191.88M,1.88%
2000年1月28日,"10,738.88","11,024.92","11,024.92","10,735.77",183.06M,-2.62%
2000年1月27日,"11,028.03","11,035.55","11,164.14","10,915.40",194.28M,-0.04%
2000年1月26日,"11,032.99","11,025.85","11,131.03","11,002.58",188.84M,0.03%
2000年1月25日,"11,029.89","11,010.96","11,079.52","10,883.45",209.23M,0.20%
2000年1月24日,"11,008.17","11,251.94","11,366.50","10,917.27",202.74M,-2.16%
2000年1月21日,"11,251.72","11,356.26","11,387.60","11,232.48",205.84M,-0.88%
2000年1月20日,"11,351.30","11,490.29","11,558.70","11,274.98",191.23M,-1.20%
2000年1月19日,"11,489.37","11,535.24","11,574.68","11,456.01",192.94M,-0.62%
2000年1月18日,"11,560.73","11,719.19","11,720.12","11,546.45",200.22M,-1.38%
2000年1月14日,"11,722.98","11,619.35","11,750.28","11,612.53",238.62M,1.21%
2000年1月13日,"11,582.44","11,558.24","11,656.58","11,524.11",174.91M,0.27%
2000年1月12日,"11,551.11","11,568.47","11,612.53","11,505.18",194.05M,0.35%
2000年1月11日,"11,511.09","11,568.47","11,663.10","11,502.70",177.30M,-0.53%
2000年1月10日,"11,572.20","11,247.06","11,638.28","11,532.48",168.18M,0.43%
2000年1月7日,"11,522.56","11,247.06","11,528.14","11,239.92",184.90M,2.39%
2000年1月6日,"11,253.27","11,113.37","11,313.45","11,098.45",176.55M,1.17%
2000年1月5日,"11,122.66","10,989.37","11,215.10","10,938.67",203.19M,1.13%
2000年1月4日,"10,997.94","11,349.75","11,350.06","10,986.45",178.42M,-3.17%
2000年1月3日,"11,357.51","11,501.85","11,522.01","11,305.69",169.75M,-1.21%
