日期,收市,開市,高,低,成交量,更改%
2019年11月27日,"13,287.07","13,291.09","13,314.92","13,219.43",67.30M,0.38%
2019年11月26日,"13,236.42","13,256.40","13,261.98","13,193.75",89.58M,-0.08%
2019年11月25日,"13,246.45","13,247.51","13,268.97","13,210.25",54.92M,0.63%
2019年11月22日,"13,163.88","13,145.77","13,244.57","13,120.63",74.72M,0.20%
2019年11月21日,"13,137.70","13,083.00","13,171.85","13,043.90",74.52M,-0.16%
2019年11月20日,"13,158.14","13,127.45","13,182.22","13,071.33",68.74M,-0.48%
2019年11月19日,"13,221.12","13,235.28","13,374.27","13,187.91",68.66M,0.11%
2019年11月18日,"13,207.01","13,255.78","13,282.41","13,137.88",69.78M,-0.26%
2019年11月15日,"13,241.75","13,261.72","13,261.72","13,172.89",81.04M,0.47%
2019年11月14日,"13,180.23","13,198.33","13,219.30","13,159.69",81.58M,-0.38%
2019年11月13日,"13,230.07","13,244.05","13,273.82","13,139.25",77.19M,-0.40%
2019年11月12日,"13,283.51","13,243.53","13,308.26","13,214.66",82.74M,0.65%
2019年11月11日,"13,198.37","13,170.18","13,225.62","13,144.09",72.60M,-0.23%
2019年11月8日,"13,228.56","13,248.62","13,278.18","13,195.83",95.60M,-0.46%
2019年11月7日,"13,289.46","13,258.26","13,300.76","13,227.37",117.10M,0.83%
2019年11月6日,"13,179.89","13,150.94","13,187.66","13,110.91",80.05M,0.24%
2019年11月5日,"13,148.50","13,134.33","13,166.08","13,112.65",83.19M,0.09%
2019年11月4日,"13,136.28","13,022.95","13,171.17","13,019.18",84.78M,1.35%
2019年11月1日,"12,961.05","12,912.09","12,992.07","12,896.72",65.91M,0.73%
2019年10月31日,"12,866.79","12,937.59","12,953.34","12,795.09",100.66M,-0.34%
2019年10月30日,"12,910.23","12,929.42","12,944.26","12,830.33",100.40M,-0.23%
2019年10月29日,"12,939.62","12,946.34","12,951.88","12,897.34",76.95M,-0.02%
2019年10月28日,"12,941.71","12,897.40","12,986.49","12,892.84",69.02M,0.37%
2019年10月25日,"12,894.51","12,886.42","12,895.85","12,834.00",59.80M,0.17%
2019年10月24日,"12,872.10","12,860.63","12,914.24","12,820.67",84.32M,0.58%
2019年10月23日,"12,798.19","12,702.92","12,819.22","12,699.85",76.22M,0.34%
2019年10月22日,"12,754.69","12,757.73","12,791.31","12,730.70",79.43M,0.05%
2019年10月21日,"12,747.96","12,661.93","12,787.35","12,646.28",80.98M,0.91%
2019年10月18日,"12,633.60","12,637.01","12,700.38","12,603.17",88.68M,-0.17%
2019年10月17日,"12,654.95","12,655.32","12,814.49","12,647.86",99.30M,-0.12%
2019年10月16日,"12,670.11","12,644.18","12,698.37","12,603.83",99.48M,0.32%
2019年10月15日,"12,629.79","12,565.68","12,682.40","12,511.90",94.19M,1.15%
