日期,收市,開市,高,低,成交量,更改%
2020年6月17日,"4,995.97","4,952.57","5,026.84","4,952.57",107.06M,0.88%
2020年6月16日,"4,952.46","4,922.79","5,006.79","4,887.56",144.45M,2.84%
2020年6月15日,"4,815.72","4,716.98","4,841.53","4,691.81",111.89M,-0.49%
2020年6月12日,"4,839.26","4,774.11","4,940.79","4,759.17",133.16M,0.49%
2020年6月11日,"4,815.60","4,925.95","4,956.30","4,815.60",161.27M,-4.71%
2020年6月10日,"5,053.42","5,119.86","5,152.45","5,043.57",121.34M,-0.82%
2020年6月9日,"5,095.11","5,187.09","5,203.42","5,053.21",160.53M,-1.55%
2020年6月8日,"5,175.52","5,159.30","5,213.67","5,137.20",152.91M,-0.43%
2020年6月5日,"5,197.79","5,060.92","5,199.65","5,060.92",186.84M,3.71%
2020年6月4日,"5,011.98","4,994.18","5,052.75","4,966.82",138.79M,-0.21%
2020年6月3日,"5,022.38","4,911.45","5,026.45","4,909.99",160.11M,3.36%
2020年6月2日,"4,858.97","4,799.88","4,880.15","4,795.28",126.84M,2.02%
2020年6月1日,"4,762.78","4,776.72","4,782.03","4,721.63",75.98M,1.43%
2020年5月29日,"4,695.44","4,733.98","4,768.85","4,695.36",167.18M,-1.59%
2020年5月28日,"4,771.39","4,718.11","4,784.09","4,701.52",127.44M,1.76%
2020年5月27日,"4,688.74","4,621.77","4,711.99","4,614.41",177.96M,1.79%
2020年5月26日,"4,606.24","4,588.30","4,619.84","4,573.89",140.17M,1.46%
2020年5月25日,"4,539.91","4,482.54","4,539.91","4,451.56",65.97M,2.15%
2020年5月22日,"4,444.56","4,381.82","4,475.35","4,368.80",99.19M,-0.02%
2020年5月21日,"4,445.45","4,443.92","4,498.08","4,429.27",88.24M,-1.15%
2020年5月20日,"4,496.98","4,434.62","4,499.79","4,396.20",107.24M,0.87%
2020年5月19日,"4,458.16","4,536.07","4,536.07","4,421.11",138.77M,-0.89%
2020年5月18日,"4,498.34","4,361.03","4,508.95","4,354.73",119.51M,5.16%
2020年5月15日,"4,277.63","4,314.97","4,335.77","4,255.19",111.24M,0.11%
2020年5月14日,"4,273.13","4,294.01","4,313.26","4,194.58",127.63M,-1.65%
2020年5月13日,"4,344.95","4,420.50","4,422.74","4,336.56",103.29M,-2.85%
2020年5月12日,"4,472.50","4,473.43","4,499.39","4,453.65",99.27M,-0.39%
2020年5月11日,"4,490.22","4,561.19","4,569.76","4,460.24",83.49M,-1.31%
2020年5月8日,"4,549.64","4,538.09","4,560.19","4,519.59",49.41M,1.07%
2020年5月7日,"4,501.44","4,456.44","4,503.94","4,440.98",78.23M,1.54%
2020年5月6日,"4,433.38","4,484.16","4,484.16","4,425.78",83.24M,-1.11%
2020年5月5日,"4,483.13","4,455.74","4,492.52","4,419.95",93.37M,2.40%
