日期,收市,開市,高,低,成交量,更改%
2020年2月14日,"1,191.80","1,198.90","1,202.40","1,191.10",-,-0.58%
2020年2月13日,"1,198.80","1,205.80","1,206.40","1,191.30",-,-0.94%
2020年2月12日,"1,210.20","1,206.80","1,211.80","1,203.80",-,0.55%
2020年2月11日,"1,203.60","1,202.70","1,208.90","1,202.20",-,0.68%
2020年2月10日,"1,195.50","1,196.50","1,197.90","1,192.20",-,-0.24%
2020年2月7日,"1,198.40","1,203.30","1,203.50","1,194.40",-,-0.56%
2020年2月6日,"1,205.10","1,207.80","1,209.60","1,201.50",-,0.32%
2020年2月5日,"1,201.20","1,188.10","1,206.00","1,188.10",-,0.58%
2020年2月4日,"1,194.30","1,188.10","1,194.90","1,187.90",-,1.49%
2020年2月3日,"1,176.80","1,171.70","1,182.30","1,169.20",-,0.66%
2020年1月31日,"1,169.10","1,188.00","1,188.50","1,167.50",-,-1.41%
2020年1月30日,"1,185.80","1,190.40","1,196.80","1,180.90",-,-1.31%
2020年1月29日,"1,201.50","1,204.50","1,214.70","1,197.90",-,0.00%
2020年1月28日,"1,201.50","1,193.70","1,202.70","1,189.20",-,0.95%
2020年1月27日,"1,190.20","1,200.00","1,203.50","1,186.60",-,-2.31%
2020年1月24日,"1,218.30","1,214.70","1,227.40","1,214.50",-,1.11%
2020年1月23日,"1,204.90","1,214.80","1,215.20","1,204.50",-,-0.86%
2020年1月22日,"1,215.40","1,224.50","1,226.70","1,214.20",-,-0.56%
2020年1月21日,"1,222.30","1,222.20","1,223.20","1,212.20",-,-0.52%
2020年1月20日,"1,228.70","1,232.80","1,234.30","1,226.80",-,-0.31%
2020年1月17日,"1,232.50","1,226.00","1,235.20","1,225.00",-,0.82%
2020年1月16日,"1,222.50","1,227.70","1,229.60","1,219.70",-,-0.39%
2020年1月15日,"1,227.30","1,224.80","1,227.60","1,221.70",-,0.23%
2020年1月14日,"1,224.50","1,223.20","1,228.60","1,218.20",-,0.11%
2020年1月13日,"1,223.10","1,221.70","1,226.20","1,217.20",-,0.41%
2020年1月10日,"1,218.10","1,225.30","1,225.80","1,217.80",-,-0.16%
2020年1月9日,"1,220.10","1,221.30","1,225.10","1,219.20",-,0.32%
2020年1月8日,"1,216.20","1,211.50","1,217.40","1,208.10",-,0.02%
2020年1月7日,"1,216.00","1,219.80","1,221.50","1,214.30",-,-0.04%
2020年1月6日,"1,216.50","1,217.20","1,220.40","1,208.70",-,-0.69%
2020年1月3日,"1,224.90","1,215.90","1,225.10","1,212.60",-,0.30%
2020年1月2日,"1,221.20","1,216.50","1,225.10","1,215.00",-,0.59%
