日期,收市,開市,高,低,成交量,更改%
2011年5月11日,"7,495.05","7,526.56","7,566.41","7,469.63",118.54M,-0.09%
2011年5月10日,"7,501.52","7,446.44","7,533.86","7,423.33",107.86M,1.23%
2011年5月9日,"7,410.52","7,461.35","7,489.09","7,379.97",121.92M,-1.09%
2011年5月6日,"7,492.25","7,391.04","7,501.63","7,362.55",175.80M,1.56%
2011年5月5日,"7,376.96","7,416.38","7,423.96","7,291.39",194.78M,0.04%
2011年5月4日,"7,373.93","7,475.18","7,534.26","7,355.40",182.27M,-1.69%
2011年5月3日,"7,500.70","7,518.60","7,523.68","7,446.83",142.24M,-0.36%
2011年5月2日,"7,527.64","7,570.86","7,600.41","7,527.64",92.28M,0.18%
2011年4月29日,"7,514.46","7,475.00","7,514.69","7,461.53",91.92M,0.52%
2011年4月28日,"7,475.22","7,450.57","7,480.33","7,426.62",138.73M,0.95%
2011年4月27日,"7,404.95","7,374.11","7,428.72","7,361.24",107.73M,0.66%
2011年4月26日,"7,356.51","7,288.77","7,359.97","7,278.52",83.58M,0.84%
2011年4月21日,"7,295.49","7,294.58","7,316.53","7,280.10",115.55M,0.64%
2011年4月20日,"7,249.19","7,137.10","7,261.26","7,136.74",142.61M,2.98%
2011年4月19日,"7,039.31","7,050.85","7,078.79","7,027.04",130.65M,0.18%
2011年4月18日,"7,026.85","7,165.99","7,174.75","6,994.56",163.93M,-2.11%
2011年4月15日,"7,178.29","7,166.98","7,193.38","7,144.96",187.05M,0.44%
2011年4月14日,"7,146.56","7,160.99","7,184.93","7,099.66",134.22M,-0.44%
2011年4月13日,"7,177.97","7,135.21","7,201.12","7,122.51",182.46M,1.06%
2011年4月12日,"7,102.91","7,131.44","7,177.74","7,089.17",147.60M,-1.42%
2011年4月11日,"7,204.86","7,215.34","7,224.74","7,157.33",108.14M,-0.17%
2011年4月8日,"7,217.02","7,226.79","7,232.87","7,195.44",117.23M,0.53%
2011年4月7日,"7,178.78","7,212.46","7,241.09","7,175.35",125.93M,-0.50%
2011年4月6日,"7,215.11","7,197.37","7,242.69","7,157.68",153.82M,0.55%
2011年4月5日,"7,175.31","7,174.69","7,186.35","7,129.41",104.32M,0.00%
2011年4月4日,"7,175.33","7,178.59","7,200.26","7,168.24",79.27M,-0.06%
2011年4月1日,"7,179.81","7,086.56","7,192.38","7,086.56",103.28M,1.97%
2011年3月31日,"7,041.31","7,068.29","7,079.76","7,041.31",96.95M,-0.22%
2011年3月30日,"7,057.15","7,010.77","7,065.27","7,002.77",100.54M,1.77%
2011年3月29日,"6,934.44","6,952.51","6,960.16","6,867.42",93.21M,-0.06%
2011年3月28日,"6,938.63","6,931.86","6,981.19","6,915.58",72.64M,-0.11%
2011年3月25日,"6,946.36","6,971.77","6,985.25","6,920.57",80.87M,0.18%
2011年3月24日,"6,933.58","6,798.08","6,941.72","6,787.04",103.54M,1.90%
2011年3月23日,"6,804.45","6,749.18","6,807.38","6,720.02",95.71M,0.35%
2011年3月22日,"6,780.97","6,823.08","6,826.03","6,765.06",119.67M,-0.52%
2011年3月21日,"6,816.12","6,782.30","6,829.75","6,781.30",218.42M,2.28%
2011年3月18日,"6,664.40","6,715.17","6,761.31","6,655.69",252.61M,0.11%
2011年3月17日,"6,656.88","6,557.85","6,692.83","6,517.18",146.28M,2.20%
2011年3月16日,"6,513.84","6,696.31","6,733.03","6,501.85",202.70M,-2.01%
2011年3月15日,"6,647.66","6,668.99","6,714.83","6,483.39",284.44M,-3.19%
2011年3月14日,"6,866.63","6,896.31","6,946.44","6,847.94",170.81M,-1.65%
2011年3月11日,"6,981.49","7,002.26","7,014.02","6,963.31",141.42M,-1.16%
2011年3月10日,"7,063.09","7,078.69","7,109.71","7,021.95",131.97M,-0.96%
2011年3月9日,"7,131.80","7,177.55","7,217.54","7,109.26",129.98M,-0.46%
2011年3月8日,"7,164.75","7,211.06","7,222.16","7,072.47",143.92M,0.04%
2011年3月7日,"7,161.93","7,137.81","7,270.81","7,127.31",86.67M,-0.24%
2011年3月4日,"7,178.90","7,262.54","7,311.25","7,157.12",97.46M,-0.65%
2011年3月3日,"7,225.96","7,225.23","7,294.04","7,191.14",95.32M,0.62%
2011年3月2日,"7,181.12","7,169.04","7,202.58","7,122.69",111.14M,-0.58%
2011年3月1日,"7,223.30","7,309.80","7,356.33","7,193.78",112.18M,-0.67%
2011年2月28日,"7,272.32","7,173.59","7,305.49","7,148.94",101.48M,1.21%
2011年2月25日,"7,185.17","7,139.88","7,194.02","7,130.15",114.08M,0.77%
2011年2月24日,"7,130.50","7,134.70","7,156.05","7,093.91",137.57M,-0.89%
2011年2月23日,"7,194.60","7,295.12","7,310.73","7,183.30",118.02M,-1.69%
2011年2月22日,"7,318.35","7,293.11","7,350.95","7,259.67",121.30M,-0.05%
2011年2月21日,"7,321.81","7,412.06","7,441.82","7,310.69",100.85M,-1.41%
2011年2月18日,"7,426.81","7,422.11","7,427.30","7,379.94",122.19M,0.29%
2011年2月17日,"7,405.51","7,429.00","7,434.93","7,364.04",112.23M,-0.12%
2011年2月16日,"7,414.30","7,414.23","7,438.42","7,399.82",122.45M,0.19%
2011年2月15日,"7,400.04","7,397.68","7,420.69","7,376.24",101.59M,0.05%
2011年2月14日,"7,396.63","7,403.83","7,424.36","7,378.41",69.64M,0.34%
2011年2月11日,"7,371.20","7,320.07","7,390.48","7,283.87",96.10M,0.42%
2011年2月10日,"7,340.28","7,322.62","7,340.87","7,269.53",105.38M,0.26%
2011年2月9日,"7,320.90","7,319.12","7,350.78","7,310.44",81.82M,-0.03%
2011年2月8日,"7,323.24","7,274.17","7,325.03","7,272.80",98.88M,0.54%
2011年2月7日,"7,283.62","7,222.05","7,287.66","7,214.05",93.21M,0.93%
2011年2月4日,"7,216.21","7,216.66","7,226.64","7,186.24",94.08M,0.31%
2011年2月3日,"7,193.68","7,175.75","7,198.98","7,144.08",105.09M,0.14%
2011年2月2日,"7,183.67","7,202.62","7,222.13","7,160.36",114.24M,-0.01%
2011年2月1日,"7,184.27","7,133.34","7,190.75","7,105.31",117.37M,1.51%
2011年1月31日,"7,077.48","7,094.56","7,107.37","7,033.09",93.02M,-0.36%
2011年1月28日,"7,102.80","7,155.47","7,177.23","7,102.80",96.02M,-0.74%
2011年1月27日,"7,155.58","7,120.64","7,180.15","7,114.35",113.48M,0.40%
2011年1月26日,"7,127.35","7,092.89","7,160.86","7,087.25",109.51M,0.97%
2011年1月25日,"7,059.01","7,096.84","7,102.08","7,043.64",122.87M,-0.12%
2011年1月24日,"7,067.77","7,080.78","7,089.62","7,000.41",121.57M,0.08%
2011年1月21日,"7,062.42","7,047.70","7,122.89","7,023.69",173.92M,0.54%
2011年1月20日,"7,024.27","7,074.89","7,084.24","7,008.62",154.43M,-0.83%
2011年1月19日,"7,082.76","7,163.37","7,165.00","7,077.23",110.00M,-0.85%
2011年1月18日,"7,143.45","7,100.48","7,156.25","7,099.12",121.73M,0.92%
2011年1月17日,"7,078.06","7,072.75","7,087.43","7,055.83",79.25M,0.03%
2011年1月14日,"7,075.70","7,055.42","7,083.02","7,015.35",125.09M,0.01%
2011年1月13日,"7,075.11","7,075.54","7,084.07","7,036.09",160.36M,0.09%
2011年1月12日,"7,068.78","6,958.84","7,070.40","6,958.50",122.56M,1.83%
2011年1月11日,"6,941.57","6,879.39","6,951.19","6,860.52",115.26M,1.23%
2011年1月10日,"6,857.06","6,920.36","6,941.39","6,835.74",93.17M,-1.31%
2011年1月7日,"6,947.84","6,991.55","7,010.89","6,939.88",92.63M,-0.48%
2011年1月6日,"6,981.39","6,949.48","7,047.59","6,949.07",91.24M,0.60%
2011年1月5日,"6,939.82","6,966.08","6,967.24","6,842.90",117.14M,-0.51%
2011年1月4日,"6,975.35","6,979.68","7,025.86","6,952.02",87.67M,-0.21%
2011年1月3日,"6,989.74","6,973.39","7,026.62","6,969.83",61.89M,1.09%
