日期,收市,開市,高,低,成交量,更改%
2019年4月17日,"10,997.26","10,961.61","11,016.92","10,961.61","2,918.39B",0.64%
2019年4月16日,"10,927.85","10,905.63","10,927.85","10,876.34","2,542.49B",0.48%
2019年4月15日,"10,875.60","10,849.84","10,897.21","10,849.55","2,224.98B",0.65%
2019年4月12日,"10,805.30","10,820.94","10,836.44","10,782.02","2,239.98B",-0.03%
2019年4月11日,"10,808.77","10,869.24","10,887.12","10,797.76","2,465.95B",-0.55%
2019年4月10日,"10,868.14","10,839.93","10,875.65","10,815.61","2,380.56B",0.15%
2019年4月9日,"10,851.60","10,805.39","10,851.60","10,793.77","2,515.36B",0.47%
2019年4月8日,"10,800.57","10,759.96","10,807.05","10,759.96","2,775.11B",0.90%
2019年4月3日,"10,704.38","10,725.17","10,741.56","10,690.23","2,223.45B",0.13%
2019年4月2日,"10,690.30","10,695.47","10,728.38","10,685.10","2,311.86B",0.45%
2019年4月1日,"10,642.63","10,714.68","10,735.07","10,627.01","2,667.63B",0.01%
2019年3月29日,"10,641.04","10,551.99","10,641.04","10,525.27","2,220.59B",0.99%
2019年3月28日,"10,536.26","10,529.02","10,536.26","10,499.29","1,931.35B",-0.06%
2019年3月27日,"10,542.70","10,542.68","10,556.75","10,515.86","1,974.91B",-0.16%
2019年3月26日,"10,559.20","10,506.68","10,559.20","10,506.68","1,978.54B",0.76%
2019年3月25日,"10,479.48","10,535.12","10,535.12","10,458.79","2,215.94B",-1.50%
2019年3月22日,"10,639.07","10,642.57","10,667.94","10,589.47","2,427.10B",0.28%
2019年3月21日,"10,609.55","10,563.93","10,612.34","10,551.67","2,137.73B",0.55%
2019年3月20日,"10,551.56","10,529.30","10,556.81","10,506.96","2,259.96B",0.37%
2019年3月19日,"10,512.32","10,497.40","10,525.60","10,484.69","2,284.26B",0.00%
2019年3月18日,"10,512.70","10,455.19","10,512.70","10,445.74","2,211.77B",0.70%
2019年3月15日,"10,439.24","10,374.66","10,439.24","10,370.00","2,821.04B",0.88%
2019年3月14日,"10,348.65","10,391.30","10,407.27","10,339.64","2,101.89B",-0.24%
2019年3月13日,"10,373.32","10,331.27","10,373.32","10,331.27","1,810.61B",0.29%
2019年3月12日,"10,343.33","10,294.37","10,382.12","10,294.37","1,970.51B",0.91%
2019年3月11日,"10,250.28","10,224.27","10,269.30","10,214.02","1,774.80B",0.08%
2019年3月8日,"10,241.75","10,274.28","10,274.28","10,204.21","1,780.63B",-0.68%
2019年3月7日,"10,311.68","10,359.47","10,367.98","10,299.46","2,007.70B",-0.44%
2019年3月6日,"10,357.15","10,328.18","10,359.12","10,327.90","1,865.84B",0.50%
2019年3月5日,"10,305.26","10,323.25","10,334.34","10,295.44","1,773.51B",-0.43%
2019年3月4日,"10,349.88","10,385.25","10,402.39","10,313.18","2,273.77B",-0.38%
2019年2月27日,"10,389.17","10,385.81","10,403.05","10,343.56","2,510.78B",-0.02%
2019年2月26日,"10,391.55","10,403.03","10,416.91","10,368.86","2,294.99B",0.01%
2019年2月25日,"10,390.93","10,343.45","10,390.93","10,343.45","2,325.30B",0.66%
2019年2月22日,"10,322.92","10,309.02","10,322.92","10,269.95","2,188.75B",0.03%
2019年2月21日,"10,319.53","10,282.32","10,319.53","10,256.53","2,282.40B",0.46%
2019年2月20日,"10,272.46","10,181.94","10,272.46","10,181.94","2,246.72B",1.18%
2019年2月19日,"10,152.26","10,152.11","10,173.47","10,143.15","1,765.62B",0.07%
