日期,收市,開市,高,低,成交量,更改%
2019年7月11日,82.85,82.65,83.05,82.5,10.38M,0.79%
2019年7月10日,82.2,81.95,82.25,81.85,4.43M,0.86%
2019年7月9日,81.5,81.75,81.75,81.4,4.08M,-0.12%
2019年7月8日,81.6,81.8,82,81.4,3.86M,-0.37%
2019年7月5日,81.9,82.1,82.35,81.8,1.61M,-0.12%
2019年7月4日,82,81.8,82.2,81.8,5.78M,0.61%
2019年7月3日,81.5,82.35,82.35,81.35,8.62M,-1.15%
2019年7月2日,82.45,82.65,82.7,82.4,5.21M,-0.24%
2019年7月1日,82.65,82.05,82.8,82.05,13.77M,2.16%
2019年6月28日,80.9,81.45,81.55,80.85,3.94M,-0.74%
2019年6月27日,81.5,80.55,81.6,80.55,15.35M,1.43%
2019年6月26日,80.35,80.6,80.6,80.25,5.91M,-0.50%
2019年6月25日,80.75,81.15,81.4,80.6,7.94M,-0.55%
2019年6月24日,81.2,80.8,81.5,80.7,16.60M,0.43%
2019年6月21日,80.85,81.1,81.2,80.8,15.34M,0.00%
2019年6月20日,80.85,80.75,81,80.65,11.58M,0.12%
2019年6月19日,80.75,80,80.8,79.95,21.83M,2.34%
2019年6月18日,78.9,78.8,79,78.6,2.89M,0.25%
2019年6月17日,78.7,78.45,78.95,78.1,6.14M,-0.25%
2019年6月14日,78.9,79,79.15,78.8,3.16M,-0.19%
2019年6月13日,79.05,79.4,79.55,78.95,5.91M,-0.82%
2019年6月12日,79.7,79.4,79.8,79.25,9.26M,0.38%
2019年6月11日,79.4,79.2,79.8,79.05,10.62M,0.44%
2019年6月10日,79.05,78.65,79.05,78.35,7.67M,1.74%
2019年6月6日,77.7,77.7,77.85,77.45,7.46M,-0.77%
2019年6月5日,78.3,78.85,78.95,78.25,7.05M,0.32%
2019年6月4日,78.05,78.45,78.6,78,7.23M,-0.64%
2019年6月3日,78.55,78.2,78.65,77.65,6.02M,0.13%
2019年5月31日,78.45,77.35,78.45,77.3,7.57M,1.36%
2019年5月30日,77.4,76.75,77.5,76.75,7.66M,0.85%
2019年5月29日,76.75,76.5,76.8,76.3,9.66M,-0.45%
2019年5月28日,77.1,77.25,77.25,76.85,9.81M,-0.06%
2019年5月27日,77.15,77.5,77.5,76.85,11.54M,-0.26%
2019年5月24日,77.35,77.05,77.5,77,6.03M,0.52%
2019年5月23日,76.95,77.85,77.85,76.85,25.68M,-1.85%
2019年5月22日,78.4,78.2,78.65,78.1,10.56M,0.00%
2019年5月21日,78.4,78,78.45,77.7,19.81M,0.26%
2019年5月20日,78.2,78.5,78.8,78.15,14.30M,-0.06%
2019年5月17日,78.25,79.5,79.55,78.25,23.57M,-1.01%
2019年5月16日,79.05,79.5,79.6,79,17.10M,-0.88%
2019年5月15日,79.75,79.65,80,79.45,17.26M,0.13%
2019年5月14日,79.65,79.6,80.05,78.9,20.28M,-0.62%
2019年5月13日,80.15,81.1,81.1,80.1,18.68M,-1.66%
2019年5月10日,81.5,81.55,82.15,80.9,11.79M,-0.06%
2019年5月9日,81.55,82.15,82.2,81.25,6.92M,-1.21%
2019年5月8日,82.55,82.4,82.85,82.25,13.57M,-0.72%
2019年5月7日,83.15,82.65,83.3,82.65,14.01M,1.03%
2019年5月6日,82.3,82.6,82.6,82.05,7.46M,-1.73%
2019年5月3日,83.75,83.1,83.8,83.1,30.32M,0.90%
2019年5月2日,83,82.95,83.45,82.9,6.16M,0.24%
2019年4月30日,82.8,82.8,82.9,82.4,3.25M,0.00%
2019年4月29日,82.8,82.6,82.95,82.5,3.16M,0.42%
2019年4月26日,82.45,82.8,82.8,82.2,3.82M,-1.14%
2019年4月25日,83.4,83.1,83.45,83,3.53M,0.24%
2019年4月24日,83.2,83.4,83.55,82.9,3.11M,0.18%
2019年4月23日,83.05,82.7,83.2,82.55,6.01M,0.42%
2019年4月22日,82.7,83,83.1,82.65,2.87M,-0.12%
2019年4月19日,82.8,83.25,83.5,82.7,12.52M,0.12%
2019年4月18日,82.7,82.9,83.35,82.45,20.69M,-0.06%
2019年4月17日,82.75,82.3,82.9,82.3,23.10M,0.79%
2019年4月16日,82.1,81.85,82.15,81.8,7.77M,0.31%
2019年4月15日,81.85,81.65,82,81.55,7.68M,0.92%
2019年4月12日,81.1,81.15,81.3,81,7.50M,-0.06%
2019年4月11日,81.15,81.35,81.55,80.9,8.27M,-0.43%
2019年4月10日,81.5,81.1,81.55,81.1,10.86M,0.12%
2019年4月9日,81.4,80.95,81.4,80.85,15.27M,0.62%
2019年4月8日,80.9,80.8,81,80.7,7.99M,0.94%
2019年4月3日,80.15,80.4,80.45,79.95,6.87M,0.00%
2019年4月2日,80.15,80.1,80.45,80.1,5.61M,0.38%
2019年4月1日,79.85,80,80.4,79.6,11.05M,0.88%
2019年3月29日,79.15,78.7,79.15,78.25,5.68M,0.83%
2019年3月28日,78.5,78.3,78.6,78.15,3.42M,0.00%
2019年3月27日,78.5,78.45,78.7,78.2,2.56M,-0.19%
2019年3月26日,78.65,78.5,78.7,78.4,2.70M,0.64%
2019年3月25日,78.15,78.1,78.35,78,7.02M,-1.51%
2019年3月22日,79.35,79.5,79.7,79.05,6.93M,0.25%
2019年3月21日,79.15,78.8,79.15,78.65,11.34M,0.83%
2019年3月20日,78.5,78.35,78.55,78.2,11.86M,0.13%
2019年3月19日,78.4,78.1,78.4,77.85,8.60M,0.38%
2019年3月18日,78.1,77.75,78.1,77.65,12.22M,0.64%
2019年3月15日,77.6,77.35,77.7,77.15,11.48M,0.71%
2019年3月14日,77.05,77.3,77.4,76.95,5.21M,-0.06%
2019年3月13日,77.1,77.05,77.2,76.8,10.15M,-0.19%
2019年3月12日,77.25,76.85,77.45,76.8,13.86M,1.44%
