日期,收市,開市,高,低,成交量,更改%
2003年4月15日,"8,632.10","8,600.50","8,639.36","8,549.84",-,1.15%
2003年4月14日,"8,533.55","8,598.08","8,598.08","8,493.46",-,-1.30%
2003年4月11日,"8,645.65","8,627.57","8,660.88","8,552.68",-,0.23%
2003年4月10日,"8,625.72","8,597.86","8,647.75","8,559.77",-,-0.13%
2003年4月9日,"8,636.85","8,755.15","8,755.15","8,588.45",-,-1.93%
2003年4月8日,"8,806.66","8,885.62","8,906.99","8,786.36",-,-1.74%
2003年4月7日,"8,962.21","8,838.83","8,973.81","8,754.51",-,1.58%
2003年4月4日,"8,822.45","8,669.73","8,845.80","8,662.81",-,2.02%
2003年4月3日,"8,648.16","8,769.41","8,774.58","8,639.09",-,-0.67%
2003年4月2日,"8,706.19","8,586.69","8,716.10","8,550.46",-,1.27%
2003年4月1日,"8,596.89","8,608.79","8,612.42","8,465.79",-,-0.44%
2003年3月31日,"8,634.45","8,755.81","8,755.81","8,586.70",-,-2.58%
2003年3月28日,"8,863.36","8,864.12","8,893.57","8,812.32",-,-0.10%
2003年3月27日,"8,872.32","9,027.99","9,027.99","8,850.43",-,-1.93%
2003年3月26日,"9,047.09","9,096.08","9,096.08","9,027.61",-,-0.17%
2003年3月25日,"9,062.15","9,012.04","9,081.39","9,008.62",-,-0.51%
2003年3月24日,"9,108.45","9,214.65","9,262.77","9,087.64",-,-0.77%
2003年3月21日,"9,179.19","9,220.95","9,227.20","9,146.29",-,-0.17%
2003年3月20日,"9,194.56","9,243.90","9,281.60","9,127.59",-,0.39%
2003年3月19日,"9,158.59","8,973.19","9,197.93","8,913.05",-,1.29%
2003年3月18日,"9,041.51","9,003.96","9,045.18","8,976.58",-,2.70%
2003年3月17日,"8,804.16","8,901.22","8,901.22","8,795.08",-,-1.70%
2003年3月14日,"8,956.17","8,976.76","8,996.05","8,933.24",-,1.92%
2003年3月13日,"8,787.45","8,857.31","8,863.64","8,764.40",-,-0.99%
2003年3月12日,"8,874.99","8,825.44","8,914.58","8,825.44",-,0.17%
2003年3月11日,"8,859.93","8,776.99","8,860.51","8,757.22",-,-0.02%
2003年3月10日,"8,861.87","8,894.04","8,901.66","8,821.67",-,-0.51%
2003年3月7日,"8,907.10","8,917.12","8,941.23","8,869.61",-,-0.62%
2003年3月6日,"8,962.26","9,097.45","9,103.56","8,952.02",-,-1.61%
2003年3月5日,"9,109.18","9,105.37","9,135.01","9,059.07",-,-0.79%
2003年3月4日,"9,181.89","9,218.37","9,247.83","9,164.10",-,-0.94%
2003年3月3日,"9,268.77","9,141.46","9,316.27","9,141.46",-,1.60%
2003年2月28日,"9,122.66","9,146.63","9,185.81","9,111.17",-,-0.13%
2003年2月27日,"9,134.24","9,072.87","9,175.32","9,029.95",-,0.20%
2003年2月26日,"9,116.28","9,156.80","9,163.33","9,097.49",-,-0.35%
2003年2月25日,"9,148.48","9,140.06","9,154.42","9,103.29",-,-0.98%
2003年2月24日,"9,239.47","9,302.73","9,313.81","9,231.01",-,-0.12%
2003年2月21日,"9,250.86","9,361.05","9,364.83","9,231.37",-,-1.49%
