日期,收市,開市,高,低,成交量,更改%
2014年10月24日,"2,390.71","2,397.85","2,404.99","2,385.72",74.98K,-0.22%
2014年10月23日,"2,395.94","2,415.44","2,424.66","2,392.53",103.49K,-0.94%
2014年10月22日,"2,418.64","2,434.89","2,447.47","2,417.56",88.66K,-0.61%
2014年10月21日,"2,433.39","2,453.41","2,459.26","2,432.55",96.24K,-0.87%
2014年10月20日,"2,454.71","2,448.45","2,456.62","2,441.90",91.44K,0.53%
2014年10月17日,"2,441.73","2,443.22","2,456.11","2,410.40",132.76K,-0.11%
2014年10月16日,"2,444.39","2,448.97","2,480.30","2,441.82",158.17K,-0.79%
2014年10月15日,"2,463.87","2,444.54","2,465.50","2,431.19",135.80K,0.71%
2014年10月14日,"2,446.56","2,451.09","2,467.90","2,436.34",127.39K,-0.34%
2014年10月13日,"2,454.95","2,457.41","2,460.39","2,430.55",131.59K,-0.48%
2014年10月10日,"2,466.79","2,472.10","2,482.14","2,457.68",147.63K,-0.61%
2014年10月9日,"2,481.95","2,480.20","2,488.11","2,461.11",137.92K,0.14%
2014年10月8日,"2,478.38","2,460.87","2,478.38","2,445.27",121.95K,1.12%
2014年9月30日,"2,450.99","2,452.17","2,454.89","2,444.20",115.80K,0.13%
2014年9月29日,"2,447.80","2,443.91","2,453.66","2,435.61",123.40K,0.43%
2014年9月26日,"2,437.20","2,430.81","2,439.65","2,420.50",100.30K,0.01%
2014年9月25日,"2,436.97","2,453.42","2,462.67","2,429.59",138.66K,-0.20%
2014年9月24日,"2,441.86","2,391.42","2,443.98","2,387.07",142.71K,1.77%
2014年9月23日,"2,399.46","2,379.52","2,402.48","2,379.52",84.03K,0.86%
2014年9月22日,"2,378.92","2,419.33","2,419.33","2,374.11",102.24K,-1.91%
2014年9月19日,"2,425.21","2,409.31","2,430.15","2,402.31",101.81K,0.69%
2014年9月18日,"2,408.66","2,396.38","2,414.95","2,389.62",115.93K,0.31%
2014年9月17日,"2,401.33","2,395.36","2,405.37","2,379.09",125.27K,0.53%
2014年9月16日,"2,388.76","2,440.34","2,442.92","2,386.98",186.74K,-1.99%
2014年9月15日,"2,437.19","2,433.00","2,439.25","2,418.96",122.25K,-0.05%
2014年9月12日,"2,438.36","2,418.75","2,438.36","2,412.62",109.16K,0.62%
2014年9月11日,"2,423.45","2,430.68","2,461.47","2,417.27",132.98K,-0.37%
2014年9月10日,"2,432.43","2,435.59","2,437.08","2,422.65",109.18K,-0.52%
2014年9月9日,"2,445.22","2,452.23","2,454.89","2,437.08",118.19K,-0.16%
2014年9月5日,"2,449.26","2,433.17","2,450.63","2,427.99",133.55K,0.95%
2014年9月4日,"2,426.22","2,411.93","2,427.30","2,404.08",111.27K,0.72%
2014年9月3日,"2,408.84","2,389.69","2,414.26","2,389.68",129.73K,0.94%
2014年9月2日,"2,386.46","2,359.86","2,387.66","2,349.95",114.44K,1.32%
2014年9月1日,"2,355.32","2,340.93","2,355.55","2,338.53",77.32K,0.73%
2014年8月29日,"2,338.29","2,317.30","2,338.77","2,313.26",63.21K,1.17%
2014年8月28日,"2,311.28","2,328.06","2,336.36","2,309.64",70.49K,-0.70%
2014年8月27日,"2,327.59","2,323.79","2,336.74","2,322.89",67.68K,0.15%
2014年8月26日,"2,324.09","2,339.60","2,350.39","2,317.18",93.84K,-0.80%
2014年8月25日,"2,342.86","2,367.02","2,367.61","2,338.45",97.37K,-0.95%
2014年8月22日,"2,365.36","2,352.32","2,368.46","2,350.99",89.82K,0.47%
2014年8月21日,"2,354.24","2,365.73","2,367.46","2,333.30",100.69K,-0.50%
2014年8月20日,"2,366.14","2,371.65","2,375.47","2,360.84",101.29K,-0.36%
2014年8月19日,"2,374.77","2,378.89","2,379.47","2,358.97",115.85K,0.01%
2014年8月18日,"2,374.56","2,366.27","2,379.80","2,361.20",104.51K,0.59%
2014年8月15日,"2,360.64","2,337.99","2,366.90","2,333.12",93.59K,1.06%
2014年8月14日,"2,335.95","2,357.20","2,363.18","2,334.08",97.97K,-0.97%
2014年8月13日,"2,358.90","2,358.46","2,370.51","2,335.69",110.45K,0.08%
2014年8月12日,"2,357.05","2,361.17","2,361.17","2,344.72",91.82K,-0.35%
2014年8月11日,"2,365.35","2,338.01","2,367.00","2,337.01",91.60K,1.47%
2014年8月8日,"2,331.13","2,329.18","2,339.27","2,319.29",86.74K,0.16%
2014年8月7日,"2,327.46","2,363.61","2,369.20","2,326.27",116.73K,-1.51%
2014年8月6日,"2,363.22","2,358.21","2,371.67","2,334.33",116.34K,-0.26%
2014年8月5日,"2,369.35","2,376.80","2,380.77","2,353.80",111.86K,-0.26%
2014年8月4日,"2,375.62","2,336.63","2,375.62","2,332.14",116.71K,1.98%
2014年8月1日,"2,329.40","2,341.23","2,371.50","2,328.97",126.32K,-0.89%
